,sentence,label
7067,"as they struggle to get out of the country and fight to stay alive , they find a special love and compassion from which emerges their ultimate moral and spiritual redemption .",1
5065,"the story starts with hakimi , a freelance scriptwriter who is on his way to send his 7-year-old daughter , imelda , to his ex-wife's house on one stormy night .",1
4378,feels like six different movies fighting each other for attention .,0
3466,"ken russell would love this . in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino's climactic shootout — and meat loaf explodes .",0
8975,the end isn't just being yourself all it takes to find your niche ?,1
7892,"the two friends devise a plan to dress up in drag , commit a minor felony , get caught and then sent to the same prison in order to retrievie the ticket .",1
4177,"hey , at least the title of this film lets you know exactly where it's heading .",0
4870,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .",0
1047,this gorgeous epic is guaranteed to lift the spirits of the whole family .,0
265,"aside from being the funniest movie of the year , simone , andrew niccol's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it .",0
4109,so much about the film is loopy and ludicrous . . . that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .,0
9082,"a happy young couple , sarah and tom ( brittany murphy and ashton kutcher ) marry against the wishes of sarah's friends and family and go to europe for their honeymoon .",1
4921,"post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended .",0
8724,"here , they return stateside on a hospital ship , each with their own wounds , and the movie follows their intertwined and separate destinies .",1
2801,to imagine the life of harry potter as a martial arts adventure told by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is kung pow : enter the fist .,0
2139,you have enough finely tuned acting to compensate for the movie's failings .,0
7373,"undercover fbi agent and former marine frank castle ( jane ) is devastated when his wife and children are killed when they accidentally witness a mafia hit , and with nothing left to lose , decides to dedicate himself fully to the eradication of crime ( organized and otherwise ) from america , as an army , assassin , judge and jury all rolled up into one man ( and a whole lot of guns ) : the punisher .",1
3187,"a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",0
277,it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward .,0
6170,and keeping their heads on their necks will become their main concern . . .,1
1159,"tavernier shows us , in more ways than one , that le ciné ma de qualité lives on .",0
6857,"melissa , who will drag him into a world of passion and crime , will soon meet him .",1
607,punch-drunk love mostly feints and jabs ; by anderson's standards it's strictly lightweight . but sandler delivers the kind of knockout performance that even his staunchest defenders probably didn't realize he had in him .,0
7584,"singer patricia paradise ( dee wallace stone ) has everything : beauty , fame , success , money . . .",1
4449,"not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching .",0
8410,"perky , perfect carolyn and her alpha omega pi sisters plan to win sorority of the year by impressing the greek council with a killer charity : coaching mentally challenged athletes for the regional challenged games .",1
897,"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us .",0
9543,"in order to make something of himself , dean assumes another identity and manages to enter high society .",1
6266,anna has begun to rely on her stalker's presence .,1
8611,together they set off from minneapolis to duluth on what they think will be a redemptive and romantic road trip to the north shore .,1
8552,but ralph's got a special talent - an ability to impersonate any hollywood celebrity - the perfect disguise to hide his stutter . . .,1
7712,"there , he befriends a 13 year old boy left behind years before by his mother .",1
1049,"no worse than a lot of the crap we've been offered this summer , and slightly better than men in black 2 as far as slapdash extraterrestrial comedies go .",0
3430,"a movie that's just plain awful but still manages to entertain on a guilty-pleasure , so-bad-it's-funny level .",0
7364,"now , years later matt goes away for weekend with his new girlfriend dawn .",1
165,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .",0
5508,"one thursday evening , their disagreements reach a fever pitch - anna is incensed that her mother doesn't support her musical aspirations and tess , a widow about to remarry , can't see why anna won't give her fiance ( mark harmon ) a break .",1
947,"as an actor's showcase , hart's war has much to recommend it , even if the top-billed willis is not the most impressive player . as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .",0
4215,what's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .,0
7191,we see the action of the book as we see kaufman struggle to adapt it into a movie .,1
5589,"just teetering south of puberty , young thomas harris has discovered that instead of looking at stars , he can use his new telescope to study the beautiful woman next door .",1
9564,"the 57-minute , color documentary feature film , wedding advice : speak now or forever hold your peace , explores contemporary american ambivalence about weddings and marriage .",1
5706,"he presents himself to be a rich boy , fool her and romance with her .",1
5571,"and it seems that the only thing that he can't do , is alter a person's free will , so if he wants her back , he has to do it the hard way .",1
525,the symbols float like butterflies and the spinning styx sting like bees . i wanted more .,0
1469,"there's no real reason to see it , and no real reason not to .",0
1303,"it should be interesting , it should be poignant , it turns out to be affected and boring .",0
711,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",0
6838,"however , when a search sets in , the people of dogville demand a better deal in exchange for the risk of harbouring poor grace and she learns the hard way that in this town , goodness is relative .",1
3908,"theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",0
9577,"but despite his looks of francis , he indeed is henry ( timothy bottoms ) , a man with a much better character than patricia ever could have dreamt of .",1
3320,the ill-conceived modern-day ending falls flat where it should deliver a moral punch .,0
4837,"a triumph , a film that hews out a world and carries us effortlessly from darkness to light .",0
6824,he forgets most things after only a few minutes .,1
7345,"stalked by a hulking , disfigured mutant , the students and their chaperone are in for the most harrowing time of their young lives .",1
8744,"long before the first exorcist , we are taken to the birth of the demon pazuzu , and follow him through his life , eventually bringing us to the middle east where he waits for a victim to use as a vehcile to destroy the world with .",1
6705,how long can gus bishop perpetrate the scam and remain in the shadows while his legendary alter ego basks in the spotlight as the next big thing ?,1
1200,"static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year .",0
471,"some elements of it really blow the big one , but other parts are decent .",0
4957,"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation .",0
8888,"leaving her successful career and las vegas forever in order to build her family in a healthy environment was since long prevented by katherine hiller ( barbara carrera ) , her discoverer and business manager .",1
3814,"because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before .",0
9182,"but throughout these years , she keeps in touch with her mother via letters to prison .",1
2920,"the perfect vehicle for berling and bouquet , and both are superb .",0
4127,that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies .,0
844,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",0
793,going to the website may be just as fun ( and scary ) as going to the film .,0
4607,it's so badly made on every level that i'm actually having a hard time believing people were paid to make it .,0
6949,"from then on , patricia rises immediately to stardom .",1
3253,suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .,0
3437,a modest pleasure that accomplishes its goals with ease and confidence .,0
8389,"shot on location in the williamsburgh and flatbush neighborhoods of brooklyn , hung-up is a 35mm short story in the tradition of happy gilmore and taxi driver .",1
4458,the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .,0
455,"jackass : the movie is a disgusting , repulsive , grotesque spectacle , but it's also hilarious and provocative . god help me , thumbs up .",0
3054,"writer/director burr steers emphasizes the q in quirky , with mixed results .",0
4895,"while the script starts promisingly , it loses steam towards the middle and never really develops beyond attacking obvious target .",0
3962,"the mood , look and tone of the film fit the incredible storyline to a t .",0
5768,the republic of vermont lasted from 1777-1791 when it became the 14th state .,1
6996,"prey for rock &#38 ; roll is the story of jacki and her all-girl rock and roll band , clam dandy , who are trying to make it in the la club scene of the late 1980's .",1
5100,however he's cauught by the mexican secret police and is forced to infiltrate a gruop political activist in the movement of 68 .,1
3739," . . . one big laugh , three or four mild giggles , and a whole lot of not much else .",0
8353,"the film , staged among some of the western art tradition's greatest masterpieces , climaxes in a pageant of color , motion , and music .",1
9631,"when a harvard-educated cia agent is killed during an operation , the secret agency recruits his twin brother ( chris rock ) , an african-american street-wise hustler with no idea what's coming for him .",1
7244,"in this film , we meet the new pok&#233 ; mon , celebi , who has the power to travel through time .",1
310,there isn't one moment in the film that surprises or delights .,0
3555,its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,0
496,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess's home video of their baby's birth .,0
5933,in fact a blueprint : a blueprint of her mother .,1
6653,later that week he put the scenes together in an effort to wrap his head around it all .,1
8695,"in order to appease the lord of gods indra ( amitabh bachchan ) , custodian of rain , a grand fire sacrifice is being conducted at the palace under the guidance of the chief priest , paravasu ( jackie shroff ) .",1
4253,"despite the authenticity of the trappings , the film is overblown in its plotting , hackneyed in its dialogue and anachronistic in its style .",0
7121,"the company offered "" ice in an hour "" delivery and ice-related accessories , like tongs , buckets and gourmet ice .",1
9504,"it's her millionaire boss , george wade ( hugh grant ) .",1
9732,"the deeper john digs , the clearer the mothman's purpose arises - only to leave his life in immediate danger , as it seems .",1
1228,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns .",0
6006,"as debby tries to parlay what was essentially a casual fling into possible marriage with an indifferent rick , her mother virginia wonders if her affair with widower nick is the real thing .",1
982,culkin turns his character into what is basically an anti-harry potter -- right down to the gryffindor scarf .,0
4387,"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares .",0
7377,have you ever met that certain someone that made your heart drop the moment you met ?,1
9513,"una works as a supermarket cashier hating her work and everybody around : the costumers , the manager , the staff .",1
9858,"once they begin towing the ghost ship towards harbor , a series of bizarre ocurrences happen and the group becomes trapped inside the ship , which they soon learn is inhabited by a demonic creature .",1
8391,and a lyrical portrait of the ever-present guardians who preserve life's natural harmony .,1
3880,"nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life .",0
2979,"no dia em que aceitou dirigir esta continuação , harold ramis deve ter saído da cama com o pé esquerdo . e aqueles que decidiram assistir a este filme também .",0
3815,"if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite .",0
6268,"as his agent pushes him to be bigger , and valerie , the bakery owner , adds a surprise of her own , stan begins to strain under the pressures of mass production while simultaneously trying to create hand painted masterpieces . . .",1
1456,"this is almodovar's stab at serious drama , and the result is bizarre and affecting but also unsettling in ways that the filmmaker may not have intended .",0
8198,"when the us government "" recruits "" him to go on a mission , he's not exactly thrilled .",1
7823,"not that it's been easy - every day ben juggles countless hours in the pool ( training for a critical swim meet ) , with a job at the local hospital , and finding quality time with his high school sweetheart , amy .",1
5671,"the night of graduation , they open the box and they strike up a conversation .",1
4025,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison .",0
5429,"on their way to riker's and troi's honeymoon , the enterprise is sent near the neutral zone to romulan space , and picks up a prototypic twin of android data .",1
8915,"the end of innocence has already begun and a new path , dark and hopeful , stands waiting like the ships beyond her window .",1
5935,"one day , his own name arrives in the "" perpetrator "" chute , and the precogs predict that he will kill a man he never knew in less than 36 hours .",1
4628,this stuck pig of a movie flails limply between bizarre comedy and pallid horror .,0
6440,now even that joy will be stripped away as his son prepares to place him in a nursing home .,1
5254,but what if it's lord voldemort trying to make his evil return ?,1
6513,"this movie shows the intense life of this character ; not only focusing in the robberies , but also in the reasons that pushed him into acting the way he did .",1
3621,"bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches .",0
9999,"looking for a short cut to fame , glass concocted sources , quotes and even entire stories , but his deception did not go unnoticed forever , and eventually , his world came crumbling down . . .",1
3593,"a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain .",0
7755,"staked-out in his one-bedroom apartment with his kidnap victim , brian ( justin bartha ) , gigli soon realizes that what he thought would be a routine assignment soon becomes a tumultuous task .",1
1334,"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",0
6911,"pauly then fakes his own death , and the media goes crazy .",1
4326,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new .",0
3050,"in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .",0
4566,there are plot holes big enough for shamu the killer whale to swim through .,0
4926,what could and should have been biting and droll is instead a tepid waste of time and talent .,0
7080,"produced by chica luna productions , corporate dawgz is a comedic ode to white revolutionaries who understand that what they give up in privilege they gain tenfold in humanity .",1
4600,arteta directs one of the best ensemble casts of the year,0
9002,"leading his army of women into the surrounding mountain glens , dionysus casts a spell on the city's females , who abandon their husbands and fathers in order to engage in forbidden revels .",1
8535,nick farrow is a young mid-twenties trust fund baby .,1
5475,"these two stories are simultaneously linked to the work and life of virginia woolf , who's writing the novel mentioned before .",1
4871,"if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .",0
1107,has something to say . . . but it is a statement and issue worthy of a much more thoughtfulness and insight than a melodramatic and wholly predictable thriller .,0
6466,"once the transformation is complete , he's ready to take on the evil perpetrators of operation whitewash--mr feather , penelope snow aka white she devil , and , ultimately , the man .",1
6777,"when a group of teens win a contest to spend a night in michael myers' childhood home to be broadcast live on the internet , they believe they are in for a little fun and some free publicity .",1
6836,ira member bobby sands is imprisoned in northern ireland .,1
1788,"its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess .",0
2210,spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,0
5220,"after their relationship falters , shane begins to think he might be unlucky and turns to gambling as an outlet for his obsession .",1
5520,"the film tells the parallel , conflicting trajectory of five women : anita , isabel , adela , leire , and maricarmen .",1
4856,"pan nalin's exposition is beautiful and mysterious , and the interviews that follow , with the practitioners of this ancient indian practice , are as subtle and as enigmatic .",0
1452,"i'm sure if you're a hartley fan , you might enjoy yourself . . . me , i didn't care for it .",0
8125,"in stunning color film noir , with munich germany , as the backdrop , this is the amazing story of one man and one woman against the odds .",1
7655,"in 1977 , during anita bryant's crusade , an anti-gay book alan wrote years before gets published without his consent .",1
9968,a new t 101 unit ( arnold schwarzenegger ) is also sent back to help john .,1
2285,the film provides some great insight into the neurotic mindset of all comics -- even those who have reached the absolute top of the game .,0
3665,"ararat is among the director's best work , a rendering of the past that offers hope for the future .",0
1093," . . . perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",0
6449,"she survives and after being in a coma for five years , she wakes to seek revenge on her co-workers and boss who had attacked her .",1
7000,bullying students are becoming deathly ill after screaming the name of a legendary ghost .,1
1559,it's not too fast and not too slow . it's not too racy and it's not too offensive . it's not too much of anything .,0
4054,"lightly reflective and consistently entertaining , lucky break is an easy-to-take diversion .",0
4106,a strong enough effort to be worthy of faint praise .,0
6858," "" all for nothin' "" is their story of love , forgiveness and redemption .",1
21,it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins .,0
8091,"amudha , adopted by thiru and indira and growing up with the couples two sons , is blissfully unaware of her parentage , till the couple decide to inform her of it on her ninth birthday .",1
3701,"henry bean's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect",0
1554,"she may not be real , but the laughs are .",0
9747,"now &#38 ; forever is a dramatic contemporary love story combining elements of spirituality , heart and integrity .",1
6579,"fresh from a series of emotional traumas , allison is distrustful and not so easily rescued , though over a period of two days she comes to regard her idealization of dylan as a last opportunity for security and happiness .",1
6172,"on their way back , they drive through death valley .",1
4415,the name says it all . jackass is a vulgar and cheap-looking version of candid camera staged for the marquis de sade set .,0
1763,'christian bale's quinn [is] a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ',0
5696,the circles cause a media frenzy and test hess's faith as he journeys to find out the truth behind the crop circles .,1
4727,"can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde .",0
4039,for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .,0
9534,"a few days later , during the ancient festival of samhain , a group of american university students moves in a beautiful cottage , surrounded by a lush forest and a majestic lake they are here to learn about the rituals of the ancient druids and other celtic legends .",1
7166,"on the way back from the bargain , mary nearly runs over a caped , winged figure , jerks the wheel and skids into the sidewalk .",1
6065,"delia is a spirited , working-class woman from a small town in new york who leaves her abusive husband and sets out on a journey to reclaim the power she has lost .",1
2451,"from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir .",0
1196,"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .",0
5846,"mariachi is recruited by sands to take out gen . marquez ( has a huge score to settle with the mariachi ) , who has major beef with mariachi to begin with .",1
6212," "" confessions of a dangerous mind "" is the story of a legendary showman's double life - television producer by day , cia assassin by night .",1
4331,skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,0
3602,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .,0
6706,"as an adult , bruce has repressed all memories of his parents do to some horrible event that occured when he was 4 . bruce krensler ( as he uses his adoptive parent's name ) is working in the same field as his father when a freak lab accident triggers the dormant dna in his body .",1
3967,a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .,0
3308,"almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited . and in a sense , that's a liability .",0
2545,less an examination of neo-nazism than a probe into the nature of faith itself .,0
3755,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",0
473,"the story is timeless , but when adapted to the modern age , it makes for a wrenching film -- never preachy or sentimental , and refreshingly non-judgmental about the fundamental and contradictory issues it raises .",0
4627,a winning piece of work filled with love for the movies of the 1960s .,0
3666,a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .,0
3383, . . . a rousing fantasy of bloodless revolution against capricious colonial rulers .,0
890,"an unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title .",0
7622,a young man chasing his dream is hunted by his solitude when he finds he just made the wrong decisions .,1
5513,"that's when she meets luke , a mysterious smooth-talking writer who opens her eyes to the world , prompting her to take a long look at the life she's chosen for herself .",1
9955,"lucy walks away from him , deciding to take time to make this decision for herself .",1
7092,"shaken , shae goes to check on her young daughter , sophie .",1
7574,"as fate would have it , they realize how close they all are from the other side ; of life , of love , and of losing it .",1
4497,the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .,0
27,"a dark , quirky road movie that constantly defies expectation .",0
7461,their original calendars showed lovely scenes of the yorkshire dales .,1
9607,"a geo-political thriller where gerry anderson finds that sometimes , everybody really is out to get you .",1
8931,he stays at the guesthouse without accepting any lodgers and has created his own world avoiding contact with others .,1
630,"this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .",0
9010,"but events spiral out of control , and before the summer ends she will experience frustrated desire , first love , and a broken heart .",1
8592,"when he was a young boy , kyle ( chaney kley ) claimed that while he was sleeping , he accidentally woke up and saw the tooth fairy , who tried to kill him .",1
4889,"the aaa of action , xxx is a blast of adrenalin , rated eee for excitement . and vin diesel is the man .",0
172,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit .",0
2420,"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",0
3656,"more than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology . . .",0
4533,"there's plenty of footage here of some of the world's best djs at work , and it's impressive , even for someone uninterested in the genre .",0
702,"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun .",0
393,"even if you've seen "" stomp "" ( the stage show ) , you still have to see this !",0
8690,"rajani plans to offer her daughter to an older man , a rich husband and protector to her daughter .",1
5599,"the ragtag crew battle their way to galveston , with the mob and authorities in close pursuit , and an uncertain destiny awaiting them .",1
5976,when it's over all that they got is a bag full of black gems which is what the man who hired them wanted .,1
2607,"a static and sugary little half-hour , after-school special about interfaith understanding , stretched out to 90 minutes .",0
9051,"rather than spreading good cheer , the duo's motive is to rob each establishment , a strategy that becomes complicated when they encounter an 8-year-old who teaches them the true meaning of christmas .",1
8557,"disregarding the fbi's warning , rachel probes into her sisters disappearance .",1
8063,"in this sense it is merely a travelogue , yet there is so much more , spanning from the traditional to the avant-garde , from the sublime to the ridiculous , very different , highly original and with a unique zeitgeist narrative structure .",1
964,"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema .",0
4401,"it may not be the most immediate or attention-grabbing work , but there's certainly something satisfying in its thoughtfulness .",0
2406,"hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film .",0
2487," . . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject – taking us through a film that is part biography , part entertainment and part history .",0
5939,"torn between the divine and the carnal , the righteous and the unjust , father amaro must summon his strength to choose which life he will lead .",1
6856,"obsessed by the world of pool , johnny ( mars callahan ) could be one of the best .",1
9110,"gus sits on the sofa and talks about being the world's oldest pothead , who started smoking in 1936 .",1
5011,"set on an island off the coast of florida , a techno rave party attracts a diverse group of college coeds and a coast guard officer .",1
1263,"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .",0
9404,"the girl's lover thinks she's been kidnapped , and goes looking for her .",1
9289,"the accident leaves matt blind but also gives him a heightened "" radar sense "" that allows him to "" see "" far better than any man .",1
2604,"this time , the hype is quieter , and while the movie is slightly less successful than the first , it's still a rollicking good time for the most part .",0
6431,"jason must get back , therefore he gets a new and unique mask , and goes after the kids of elm street .",1
6408,"it is zuckerman who stumbles upon silk's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",1
7012,"she falls in love with a successful magician , whose life she has destroyed just by doing her job .",1
2648,"it's plotless , shapeless -- and yet , it must be admitted , not entirely humorless . indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost dadaist proportions .",0
5514,skagerrak is the story of being hit by happiness when you least expect it .,1
6463,"the movie details the experiences of 'peter pan' author j . m . barrie , which lead him to write the children's classic .",1
442,"the year 2002 has conjured up more coming-of-age stories than seem possible , but take care of my cat emerges as the very best of them .",0
7799,"based on gail carson levine's award winning novel , this is the story of ella , a young woman who was given a "" gift "" of obedience by a fairy named lucinda .",1
156,"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles .",0
4258,"no better or worse than 'truth or consequences , n . m . ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater .",0
6136,"pursued by immigration service and later arrested , he is about to be deported .",1
8295,"he has just graduated college , he has a beautiful girlfriend , jane , and a publisher has picked up his first novel .",1
3891,the movie's biggest offense is its complete and utter lack of tension .,0
8927,"however , finch also has a dilemma when , after wise words from stifler , stifler's mom and stifler's dad ( played by tim allen ) decide to renew their vows , and get married again .",1
7610,"but he has his reasons , as there is a chance that his teen love hillevi will show up .",1
2830,the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0
1799,"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0
8448,"his appetite after the gorgeous girl wetted , he helps her out in introducing patricia to his stepdaughter katherine hiller ( carolyne ambrose ) , an artist-agent .",1
5510,"jones' desire was to document the creative work of yhf's production , he seems to have found a bit more , including band members departing and a conflict with reprise record company .",1
183,completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .,0
668,"a pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .",0
7468,"she's a troubled young woman who takes off on a journey with a hitchhiker after a strange , fateful encounter on a new york street .",1
1205,it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn .,0
9484,"try as he might , the roguishly handsome cliff starkey , just can't keep out of trouble .",1
6604,"maggie is a young cuban-american freelance writer who takes an eye opening trip back to her roots and meets a young enchanting native , mateo .",1
5957,the day takes some twists and turns as elder jones and elder smith ride their bikes to pick up a birthday package for elder smith .,1
7642,"as this bizarro weekend unfolds , we see exactly what adam has to do to preserve his sanity and his friendships .",1
1326,"a depressingly retrograde , 'post-feminist' romantic comedy that takes an astonishingly condescending attitude toward women .",0
142,"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men .",0
8962,"stranded on hawaii , experiment #626 can't actually do much harm : water all around , no big cities and two well-equipped representatives of the galactic federation already following close behind to catch him again .",1
3539,the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .,0
1420,"a superfluous sequel . . . plagued by that old familiar feeling of 'let's get this thing over with' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .",0
5131,frank's newest transport seems no different from the countless ones he's done in the past .,1
1600,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",0
8055,"mysteriously , she can see her wise , grandfather-like angel .",1
9615,she's not disappointed - oliver turns out to be a nightmare .,1
4984,the movie has very little to offer besides unintentional laughs .,0
7223,"the only thing that can help him is a very expensive operation , an operation their family can in no way afford .",1
7986,it is as if he has suddenly discovered his love of fatherhood .,1
7199,it would seem that nothing is capable of distracting scotty johns from working on his much-anticipated second book .,1
6638,"keith bennets ( mark thompson ) mother passed away a year ago , and he feels like he has moved on with his life , until one morning his mothers jewellery shows up on keiths bathroom sink .",1
2819,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .",0
8181,"one ( logue ) does it for the love of comics , while the other shop , run by a husband-and-wife team ( rapaport and lyonne ) are in it strictly for the money .",1
6524,"a postal worker has some lunch in a chinese restaurant and falls in love with the waitress , who happens to be chinese .",1
994,there's no denying the physically spectacular qualities of the film . . . or the emotional integrity of the performances .,0
531,"poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter .",0
1392,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,0
2078,it seems like i have been waiting my whole life for this movie and now i can't wait for the sequel .,0
4192,"it may be a prize winner , but teacher is a bomb .",0
9481,"the trouble is , something is already waiting for them inside - something that doesn't want them to leave .",1
204,one hour photo offers a very interesting snapshot of some decidedly modern pathologies -- suburban alienation and the illusions generated by the advent of the photographic image .,0
9233,tempest productions journeys to the heart of the anime subculture in search of answers .,1
3323,"[janey] forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies .",0
2136,"in old-fashioned screenwriting parlance , ms . shreve's novel proved too difficult a text to 'lick , ' despite the efforts of a first-rate cast .",0
7138,"like an exotic , endangered species , these colorful cars roam around this island paradise trapped in a 1950's time warp .",1
7423,"context is provided by those who protested against segregation and the limited franchise earlier in bermuda by authoring a "" secret document "" that analysed the social problems of the island .",1
5316,"heavily pregnant , and wanting to terminate her pregnancy , she's on the run from the future parents , searching for sophie's old flame , ken .",1
5655,explores the question of whether it's ever too late to say 'i love you' .,1
4917,"this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it .",0
3040,"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .",0
545,"what we have here isn't a disaster , exactly , but a very handsomely produced let-down .",0
7339,its purpose is to use the precog ( nitive ) potential of three genetically altered humans to prevent murders .,1
7871,"as the death toll mounts , it falls to detective maria delgado - mistrusted outsider from madrid ( played by mira sorvino ) - to stop the bizarre killings .",1
